millis,aX,aY,aZ,gX,gY,gZ
108090,-0.122,-0.472,1.403,-10.071,30.029,-188.049
108099,-0.113,-0.651,1.262,0.122,52.063,-183.167
108107,-0.104,-0.777,1.122,14.587,71.350,-173.340
108116,-0.086,-0.846,1.007,29.724,87.769,-160.828
108125,-0.070,-0.865,0.938,41.443,102.356,-147.400
108133,-0.086,-0.851,0.925,47.668,114.807,-133.545
108142,-0.124,-0.804,0.882,49.622,126.526,-121.094
108151,-0.179,-0.772,0.830,49.316,140.381,-110.962
108160,-0.215,-0.786,0.710,48.035,155.029,-104.431
108169,-0.293,-0.833,0.540,46.509,168.701,-97.900
108177,-0.385,-0.871,0.389,46.936,179.749,-91.919
108186,-0.471,-0.939,0.235,49.194,190.247,-87.463
108195,-0.520,-1.015,0.056,52.002,199.585,-81.543
108204,-0.552,-1.061,-0.144,53.955,206.848,-72.632
108212,-0.579,-1.075,-0.323,50.293,210.937,-61.890
108221,-0.609,-1.103,-0.507,37.720,212.708,-52.551
108230,-0.646,-1.192,-0.770,17.456,214.478,-45.776
108239,-0.673,-1.314,-1.107,-3.357,214.966,-41.931
108248,-0.625,-1.475,-1.441,-20.752,211.365,-40.222
108256,-0.654,-1.666,-1.774,-32.593,204.407,-37.354
108265,-0.678,-1.815,-2.012,-41.077,198.059,-31.433
108274,-0.657,-1.968,-2.195,-45.410,175.110,-16.907
108283,-0.632,-2.013,-2.302,-50.659,151.978,-0.916
108292,-0.556,-1.863,-2.238,-52.429,130.859,14.954
108300,-0.745,-1.954,-2.647,-41.504,89.172,40.894
108309,-0.786,-1.727,-2.494,-29.114,111.816,45.044
108318,-0.762,-1.559,-2.415,4.883,149.170,40.649
108327,-0.676,-1.353,-2.197,33.630,134.399,50.537
108335,-0.665,-1.173,-2.060,50.537,101.318,66.101
108344,-0.659,-0.970,-1.978,53.650,81.360,82.703
108353,-0.650,-0.787,-1.886,47.302,77.087,90.393
108362,-0.636,-0.656,-1.837,39.551,79.773,92.651
108371,-0.588,-0.544,-1.865,32.715,82.397,95.581
108379,-0.575,-0.453,-1.915,30.457,80.200,102.112
108388,-0.550,-0.346,-1.960,33.142,72.754,110.046
108396,-0.537,-0.222,-1.940,37.415,64.331,115.356
108405,-0.552,-0.114,-1.858,39.795,57.007,117.554
108414,-0.525,-0.009,-1.813,41.016,53.467,118.286
108423,-0.489,0.108,-1.772,42.786,51.331,119.629
108432,-0.458,0.254,-1.695,44.067,47.852,121.643
108441,-0.450,0.404,-1.650,41.687,42.419,124.268
108449,-0.432,0.546,-1.665,35.767,36.926,125.610
108458,-0.404,0.670,-1.669,29.663,30.945,124.512
108467,-0.385,0.754,-1.657,24.231,23.865,120.239
108475,-0.371,0.814,-1.600,20.752,17.151,114.441
108484,-0.364,0.844,-1.526,19.226,12.024,107.788
108493,-0.343,0.852,-1.467,19.897,8.667,101.013
108502,-0.286,0.846,-1.418,21.912,6.165,93.811
108511,-0.262,0.872,-1.394,23.254,3.235,87.769
108519,-0.277,0.926,-1.421,22.888,-1.404,84.717
108528,-0.256,0.934,-1.399,19.226,-2.686,73.181
108537,-0.214,0.905,-1.376,18.677,2.197,62.500
108546,-0.203,0.857,-1.327,17.822,-2.808,51.025
108555,-0.183,0.786,-1.276,17.395,-9.888,38.391
108564,-0.163,0.729,-1.219,18.188,-14.404,28.198
108572,-0.143,0.653,-1.165,19.287,-17.944,18.982
108581,-0.115,0.557,-1.083,18.982,-20.569,11.230
108589,-0.116,0.466,-1.016,16.724,-24.658,4.272
108598,-0.094,0.368,-0.946,12.512,-24.902,-3.540
108607,-0.083,0.285,-0.895,8.423,-22.461,-7.263
108616,-0.077,0.224,-0.856,4.211,-21.790,-7.202
108625,-0.088,0.178,-0.818,1.953,-21.179,-5.981
108634,-0.079,0.133,-0.800,2.991,-20.935,-5.005
108642,-0.067,0.100,-0.802,6.592,-17.822,-4.578
108651,-0.067,0.089,-0.788,9.644,-14.099,-3.052
108660,-0.055,0.084,-0.750,10.376,-11.047,-1.892
108668,-0.060,0.075,-0.730,7.446,-9.277,-1.099
108677,-0.079,0.061,-0.726,3.296,-8.057,0.000
108686,-0.088,0.061,-0.723,2.014,-5.066,0.244
108695,-0.096,0.066,-0.742,2.625,-3.784,0.732
108704,-0.096,0.077,-0.762,1.343,-3.418,0.916
109852,-0.232,0.835,-1.892,-45.349,47.607,-18.188
109861,-0.281,0.808,-2.028,-42.542,34.729,-28.503
109870,-0.313,0.786,-2.129,-37.231,21.851,-37.964
109879,-0.353,0.770,-2.238,-32.837,11.047,-46.936
109888,-0.394,0.703,-2.348,-31.738,0.122,-58.289
109896,-0.430,0.568,-2.393,-32.837,-13.000,-73.425
109905,-0.470,0.387,-2.374,-34.607,-26.978,-89.355
109914,-0.495,0.171,-2.351,-36.987,-39.734,-102.173
109923,-0.533,-0.018,-2.538,-39.917,-51.025,-111.816
109931,-0.591,-0.229,-2.395,-43.579,-62.622,-116.028
109940,-0.530,-0.445,-2.295,-45.349,-88.501,-115.234
109949,-0.633,-0.640,-2.286,-47.729,-87.280,-115.173
109958,-0.648,-0.808,-2.233,-49.622,-94.116,-117.615
109966,-0.652,-0.946,-2.132,-53.345,-100.708,-117.065
109975,-0.661,-1.046,-2.067,-61.096,-113.159,-113.281
109984,-0.697,-1.147,-2.025,-74.463,-125.610,-105.835
109992,-0.728,-1.262,-2.000,-92.224,-138.672,-97.229
110001,-0.743,-1.391,-1.958,-108.398,-152.466,-89.233
110010,-0.788,-1.497,-1.873,-115.906,-165.527,-79.346
110019,-0.829,-1.536,-1.800,-113.953,-177.979,-67.566
110028,-0.869,-1.534,-1.707,-103.210,-187.744,-56.885
110037,-0.888,-1.523,-1.589,-87.158,-195.374,-49.377
110045,-0.892,-1.522,-1.463,-71.350,-202.698,-44.067
110054,-0.891,-1.535,-1.325,-59.021,-209.106,-39.246
110063,-0.870,-1.560,-1.173,-51.697,-214.905,-35.034
110072,-0.839,-1.585,-1.017,-47.241,-218.323,-28.564
110080,-0.805,-1.591,-0.892,-43.884,-218.384,-19.348
110089,-0.760,-1.595,-0.774,-42.297,-215.210,-9.155
110098,-0.706,-1.598,-0.589,-39.856,-211.121,0.244
110107,-0.632,-1.580,-0.356,-37.292,-205.627,9.888
110116,-0.516,-1.582,-0.138,-36.987,-198.242,19.104
110124,-0.401,-1.610,0.081,-36.255,-190.002,28.320
110133,-0.269,-1.643,0.311,-32.654,-179.260,39.001
110142,-0.154,-1.650,0.533,-28.748,-168.152,53.040
110151,-0.069,-1.626,0.743,-26.489,-157.043,70.557
110159,-0.021,-1.610,0.888,-27.710,-144.409,90.088
110168,-0.013,-1.583,0.980,-31.982,-129.700,109.619
110177,-0.030,-1.519,0.989,-35.889,-114.319,128.601
110186,-0.090,-1.406,0.955,-35.400,-97.778,146.667
110194,-0.162,-1.227,0.898,-31.311,-81.238,162.476
110203,-0.222,-1.021,0.859,-24.353,-62.988,172.729
110212,-0.247,-0.831,0.857,-15.808,-41.626,177.185
110221,-0.269,-0.671,0.868,-7.507,-20.142,178.223
110229,-0.249,-0.536,0.869,0.122,-1.282,177.673
110238,-0.260,-0.414,0.873,6.775,10.986,179.504
110247,-0.284,-0.277,0.890,11.047,18.433,182.739
110256,-0.312,-0.148,0.902,11.719,22.522,185.059
110265,-0.347,-0.010,0.911,6.836,23.987,185.852
110273,-0.361,0.118,0.933,-0.854,27.100,181.763
110282,-0.363,0.212,1.004,-6.836,33.447,172.241
110291,-0.347,0.276,1.076,-9.338,44.495,158.997
110300,-0.314,0.322,1.104,-12.329,60.486,144.409
110308,-0.276,0.367,1.067,-18.677,79.102,130.737
110317,-0.271,0.438,1.011,-25.940,96.130,119.873
110326,-0.267,0.518,0.957,-30.518,111.633,109.253
110335,-0.266,0.581,0.942,-28.809,126.587,97.900
110344,-0.240,0.603,0.971,-21.973,138.672,87.524
110352,-0.266,0.609,1.003,-14.465,150.024,79.895
110361,-0.289,0.638,0.983,-9.827,163.025,73.547
110370,-0.272,0.634,0.933,-6.165,176.208,66.895
110378,-0.355,0.679,0.863,-3.967,185.242,66.467
110387,-0.430,0.776,0.719,2.441,197.144,65.796
110396,-0.505,0.938,0.517,17.334,210.022,67.078
110405,-0.576,1.185,0.327,38.147,220.032,69.641
110414,-0.621,1.448,0.192,58.105,228.027,68.176
110422,-0.634,1.701,0.049,70.679,234.497,62.439
110431,-0.644,1.906,-0.075,74.524,239.502,53.101
110440,-0.635,2.027,-0.180,71.228,242.371,38.391
110449,-0.633,2.086,-0.274,63.171,246.887,22.583
110457,-0.652,2.131,-0.443,49.622,252.197,8.728
110466,-0.727,2.156,-0.712,29.175,258.301,-3.296
110475,-0.785,2.077,-1.105,5.432,262.512,-18.677
110484,-0.863,1.874,-1.728,-17.822,263.916,-37.903
110493,-0.965,1.506,-2.477,-33.020,256.775,-57.129
110501,-1.033,1.093,-3.041,-28.564,238.037,-74.158
110510,-1.003,0.820,-3.325,-7.935,212.952,-84.595
110519,-0.934,0.744,-3.434,18.982,188.660,-86.365
110528,-0.894,0.765,-3.439,38.391,165.161,-84.961
110536,-0.802,0.699,-3.295,46.204,143.311,-89.905
110545,-0.704,0.724,-3.208,42.847,126.099,-98.938
110554,-0.609,0.470,-3.159,37.292,94.360,-96.130
110563,-0.831,0.477,-3.386,26.611,69.214,-100.220
110572,-0.670,0.233,-3.328,27.588,97.717,-130.005
110580,-0.558,0.020,-3.241,39.001,91.003,-133.545
110589,-0.622,-0.160,-3.107,40.222,47.180,-126.282
110598,-0.588,-0.355,-2.872,36.072,18.250,-123.657
110607,-0.523,-0.504,-2.691,29.114,-8.728,-116.028
110615,-0.495,-0.561,-2.437,23.376,-22.461,-103.516
110624,-0.447,-0.562,-2.192,20.630,-25.940,-93.140
110633,-0.400,-0.553,-1.989,17.090,-29.053,-84.900
110642,-0.365,-0.550,-1.844,13.245,-33.264,-78.613
110650,-0.357,-0.532,-1.738,11.658,-40.100,-72.205
110659,-0.367,-0.501,-1.624,10.986,-47.180,-65.674
110668,-0.371,-0.465,-1.516,9.399,-51.758,-60.059
110677,-0.380,-0.441,-1.395,6.958,-55.176,-56.274
110686,-0.387,-0.439,-1.231,4.211,-57.922,-53.589
110694,-0.367,-0.435,-1.090,0.427,-58.044,-50.842
110703,-0.333,-0.423,-0.993,-3.052,-55.725,-47.424
110712,-0.303,-0.417,-0.874,-5.493,-50.903,-44.067
110721,-0.264,-0.410,-0.790,-8.423,-45.288,-40.833
110729,-0.246,-0.411,-0.747,-11.597,-38.635,-37.292
110738,-0.239,-0.401,-0.714,-14.038,-31.433,-33.569
110747,-0.225,-0.397,-0.710,-15.625,-24.841,-30.518
110755,-0.211,-0.395,-0.718,-15.503,-17.883,-28.198
110764,-0.193,-0.391,-0.714,-14.771,-12.451,-26.245
110773,-0.182,-0.386,-0.770,-13.245,-8.911,-24.841
110782,-0.150,-0.396,-0.777,-12.512,-3.174,-23.560
110791,-0.127,-0.410,-0.813,-11.475,-4.333,-21.057
110800,-0.123,-0.400,-0.816,-9.705,-6.348,-15.320
110808,-0.107,-0.370,-0.808,-8.240,-4.272,-10.010
110817,-0.110,-0.337,-0.810,-7.690,-1.099,-6.165
110826,-0.097,-0.305,-0.851,-8.972,2.380,-3.357
110835,-0.083,-0.283,-0.916,-11.108,4.883,-1.282
110844,-0.084,-0.259,-0.957,-11.597,4.761,0.610
110852,-0.087,-0.235,-0.976,-10.437,4.089,2.502
110861,-0.081,-0.211,-0.989,-8.545,3.479,3.662
110869,-0.075,-0.187,-0.990,-6.775,3.357,4.578
110878,-0.073,-0.164,-1.006,-4.822,3.906,6.042
110887,-0.078,-0.133,-1.021,-3.052,4.639,7.019
112580,-0.200,-1.684,0.962,-134.033,72.571,-44.250
112589,-0.260,-1.804,0.934,-118.774,88.135,-40.222
112597,-0.322,-1.903,0.894,-109.619,103.271,-32.898
112606,-0.402,-1.950,0.812,-110.718,121.033,-23.132
112615,-0.459,-1.994,0.707,-114.075,138.855,-14.587
112624,-0.543,-2.085,0.575,-117.310,154.358,-7.874
112632,-0.642,-2.172,0.448,-122.620,168.335,-0.427
112641,-0.737,-2.274,0.271,-121.277,179.260,8.606
112650,-0.807,-2.349,0.083,-115.723,186.707,17.395
112659,-0.878,-2.406,-0.065,-111.511,189.880,26.978
112667,-0.934,-2.411,-0.182,-104.187,189.575,35.706
112676,-0.987,-2.411,-0.284,-89.539,187.317,41.992
112685,-1.008,-2.450,-0.392,-71.411,184.265,48.096
112694,-1.005,-2.473,-0.540,-59.265,180.603,58.105
112703,-1.005,-2.478,-0.661,-57.556,175.476,71.716
112711,-1.062,-2.451,-0.742,-73.792,171.814,88.318
112720,-1.115,-2.510,-0.805,-98.877,172.852,106.262
112729,-1.154,-2.520,-0.848,-120.361,173.828,124.634
112738,-1.163,-2.464,-0.830,-136.108,172.607,141.052
112746,-1.181,-2.421,-0.932,-145.508,169.861,153.809
112755,-1.340,-2.200,-1.110,-151.245,157.532,166.321
112764,-1.200,-2.137,-1.192,-150.330,160.217,188.354
112773,-1.233,-1.945,-1.312,-157.593,169.312,188.354
112781,-1.129,-1.759,-1.260,-161.011,147.217,191.284
112790,-1.212,-1.513,-1.387,-159.790,118.652,204.346
112799,-1.106,-1.387,-1.368,-159.363,112.427,222.473
112808,-1.069,-1.224,-1.347,-163.086,120.544,227.051
112817,-0.934,-1.047,-1.258,-158.691,120.422,229.797
112825,-0.852,-0.900,-1.273,-146.912,94.482,230.713
112834,-0.803,-0.721,-1.277,-134.155,59.143,229.980
112843,-0.712,-0.517,-1.237,-127.625,42.297,227.966
112851,-0.636,-0.417,-1.289,-121.460,34.363,223.389
112860,-0.532,-0.317,-1.320,-116.394,20.630,219.360
112869,-0.458,-0.186,-1.253,-118.896,3.540,216.797
112878,-0.398,-0.056,-1.196,-124.817,-8.789,213.074
112887,-0.319,0.062,-1.121,-125.854,-21.667,205.444
112895,-0.261,0.158,-1.052,-123.535,-38.330,195.740
112904,-0.210,0.232,-1.011,-121.582,-50.720,185.120
112913,-0.145,0.303,-0.999,-119.385,-62.012,173.523
112922,-0.073,0.377,-0.936,-115.967,-79.041,162.476
112931,-0.027,0.458,-0.863,-114.990,-95.703,153.076
112939,0.011,0.522,-0.784,-117.676,-109.375,143.921
112948,0.065,0.598,-0.664,-116.211,-122.803,133.728
112957,0.111,0.682,-0.514,-110.352,-132.507,123.596
112966,0.111,0.720,-0.428,-98.389,-137.207,113.892
112974,0.124,0.752,-0.341,-82.703,-143.250,102.844
112983,0.127,0.803,-0.259,-70.679,-151.855,90.332
112992,0.115,0.866,-0.246,-58.411,-158.264,77.698
113001,0.127,0.916,-0.223,-49.805,-163.635,66.040
113009,0.120,0.985,-0.249,-41.687,-168.823,52.368
113018,0.112,1.060,-0.310,-27.527,-174.805,38.025
113027,0.101,1.121,-0.356,-14.404,-182.739,23.926
113036,0.066,1.181,-0.347,-10.437,-192.017,7.812
113045,0.112,1.111,-0.307,-17.395,-202.271,-11.414
113053,-0.033,1.092,-0.086,-35.461,-208.740,-26.062
113062,-0.162,1.034,0.165,-56.030,-209.167,-38.086
113071,-0.144,0.983,0.521,-67.444,-196.960,-51.575
113080,-0.240,0.820,0.583,-58.777,-187.378,-59.753
113089,-0.329,0.668,0.662,-51.941,-179.504,-62.012
113097,-0.362,0.553,0.732,-54.199,-175.781,-60.852
113106,-0.383,0.495,0.786,-45.715,-174.194,-57.007
113115,-0.406,0.508,0.753,-25.696,-171.326,-52.979
113123,-0.561,0.554,0.735,-10.803,-170.654,-49.866
113132,-0.327,0.590,0.900,-10.193,-165.466,-49.561
113141,-0.496,0.568,1.017,-16.357,-169.373,-50.598
113150,-0.467,0.616,1.256,-22.461,-166.504,-50.110
113159,-0.451,0.618,1.403,-20.569,-156.067,-49.683
113167,-0.463,0.654,1.586,-20.630,-145.935,-49.927
113176,-0.495,0.755,1.799,-28.625,-131.836,-51.025
113185,-0.505,0.836,2.025,-38.391,-113.831,-55.603
113194,-0.743,0.851,2.152,-50.415,-97.229,-65.735
113202,-0.362,0.804,2.308,-59.021,-64.819,-71.289
113211,-0.448,0.655,2.295,-61.890,-59.265,-86.121
113220,-0.558,0.510,2.343,-57.007,-78.735,-93.506
113229,-0.547,0.348,2.346,-39.429,-69.519,-100.098
113238,-0.633,0.215,2.323,-20.996,-56.580,-103.821
113246,-0.610,0.067,2.376,-6.714,-40.710,-105.652
113255,-0.650,-0.035,2.401,1.953,-28.931,-106.689
113264,-0.744,-0.137,2.382,5.554,-21.912,-109.680
113273,-0.701,0.110,2.951,4.944,-25.696,-118.530
113281,-0.855,-0.393,2.045,21.484,-31.372,-125.610
113290,-0.829,-0.540,2.059,-6.836,-28.809,-106.140
113299,-0.959,-0.570,1.959,-7.690,-17.517,-100.769
113308,-1.021,-0.827,2.225,21.606,-7.812,-98.511
113316,-0.835,-1.193,1.791,83.984,-6.165,-94.666
113325,-0.703,-1.166,1.603,71.167,23.499,-73.059
113334,-0.673,-0.986,1.730,22.705,31.616,-55.298
113343,-0.633,-1.005,1.610,21.301,35.889,-44.617
113351,-0.606,-1.117,1.478,33.691,44.922,-31.860
113360,-0.574,-1.062,1.413,34.790,55.176,-17.334
113369,-0.531,-0.956,1.350,30.823,56.824,-4.028
113378,-0.508,-0.777,1.298,33.203,55.603,3.296
113387,-0.451,-0.703,1.179,43.640,53.101,5.737
113395,-0.375,-0.693,1.087,52.551,52.856,5.066
113404,-0.319,-0.679,0.982,50.720,53.772,6.653
113413,-0.293,-0.654,0.889,40.833,52.246,8.850
113422,-0.269,-0.608,0.850,29.785,46.936,11.902
113431,-0.245,-0.559,0.811,22.705,43.274,15.381
113439,-0.212,-0.521,0.780,14.221,41.626,18.921
113448,-0.198,-0.491,0.743,4.883,40.100,20.996
113457,-0.195,-0.411,0.712,-5.920,37.231,22.644
113466,-0.191,-0.382,0.683,-13.062,33.508,23.254
113474,-0.175,-0.349,0.651,-18.555,28.076,22.278
113483,-0.169,-0.316,0.634,-29.175,22.278,21.851
113492,-0.252,-0.262,0.626,-40.100,22.034,22.949
113501,-0.179,-0.249,0.676,-44.434,26.489,22.888
113509,-0.223,-0.176,0.651,-45.715,22.278,15.686
113518,-0.057,-0.199,0.641,-50.842,10.132,5.066
113527,-0.107,-0.187,0.653,-52.795,3.967,5.981
113536,-0.133,-0.161,0.674,-48.035,7.019,10.925
113544,-0.150,-0.157,0.675,-44.373,5.005,10.376
113553,-0.135,-0.197,0.683,-44.373,0.183,7.324
113562,-0.178,-0.180,0.740,-42.908,0.854,8.667
113571,-0.101,-0.198,0.819,-39.917,3.540,8.484
113579,-0.142,-0.167,0.843,-30.884,3.845,9.949
113588,-0.132,-0.127,0.846,-16.052,4.456,10.132
113597,-0.132,-0.128,0.850,-0.732,4.456,7.690
113606,-0.135,-0.132,0.872,10.803,4.944,5.859
113615,-0.123,-0.130,0.894,15.381,4.761,5.310
114790,-0.320,-0.825,1.386,-43.457,-11.597,44.434
114799,-0.348,-0.822,1.411,-51.636,-3.784,48.645
114807,-0.396,-0.837,1.388,-57.434,4.578,51.208
114816,-0.363,-0.845,1.394,-66.956,13.489,56.274
114825,-0.357,-0.785,1.451,-80.444,20.508,61.951
114834,-0.366,-0.732,1.500,-93.140,24.536,66.467
114842,-0.387,-0.705,1.505,-104.248,25.940,70.801
114851,-0.379,-0.665,1.525,-118.591,30.151,75.989
114860,-0.393,-0.651,1.529,-141.846,37.048,82.703
114869,-0.411,-0.659,1.569,-173.279,47.119,90.759
114877,-0.421,-0.551,1.658,-204.590,58.350,102.051
114886,-0.472,-0.396,1.691,-222.534,66.589,114.380
114895,-0.418,-0.184,1.793,-219.360,73.608,122.375
114904,-0.412,-0.043,1.875,-195.190,74.829,122.742
114913,-0.429,0.047,1.906,-156.433,71.594,119.629
114921,-0.468,0.138,1.925,-120.056,67.017,117.615
114930,-0.470,0.268,2.008,-91.614,65.308,117.371
114939,-0.476,0.438,2.106,-68.115,69.336,117.432
114947,-0.485,0.628,2.183,-49.988,80.139,116.577
114956,-0.507,0.760,2.221,-37.720,96.252,113.220
114965,-0.580,0.814,2.154,-30.762,115.540,105.896
114974,-0.549,0.901,2.179,-26.550,140.991,96.924
114983,-0.560,0.972,2.054,-19.897,161.926,90.820
114991,-0.574,1.089,1.937,-11.841,178.528,85.999
115000,-0.587,1.200,1.787,-1.709,190.063,80.322
115009,-0.568,1.313,1.664,10.742,198.547,71.655
115018,-0.524,1.388,1.502,24.597,204.346,62.073
115026,-0.443,1.453,1.322,36.194,207.458,53.345
115035,-0.345,1.510,1.136,43.274,206.787,46.143
115044,-0.227,1.564,0.923,50.415,202.759,39.734
115053,-0.109,1.633,0.687,56.335,195.862,34.180
115062,-0.016,1.706,0.441,59.204,188.721,26.917
115070,0.048,1.748,0.131,62.866,179.443,18.372
115079,0.052,1.708,-0.214,62.744,164.124,10.376
115088,0.012,1.595,-0.476,53.650,137.695,4.883
115097,-0.060,1.496,-0.609,34.485,101.929,0.000
115105,-0.122,1.469,-0.598,11.719,63.599,-9.277
115114,-0.150,1.458,-0.428,0.061,28.320,-27.466
115123,-0.150,1.279,-0.247,4.028,0.671,-54.382
115132,-0.143,1.039,-0.092,15.076,-14.587,-78.857
115141,-0.157,0.824,-0.025,26.917,-14.771,-92.896
115149,-0.178,0.687,-0.041,35.583,-8.118,-98.938
115158,-0.179,0.665,-0.039,37.903,0.854,-105.896
115167,-0.099,0.646,-0.042,37.109,9.949,-111.816
115176,-0.054,0.659,-0.140,37.537,16.968,-115.906
115184,-0.016,0.686,-0.284,38.269,20.264,-119.629
115193,0.007,0.685,-0.468,35.645,20.447,-125.366
115202,0.016,0.674,-0.617,28.320,17.334,-130.432
115211,0.033,0.659,-0.725,20.020,12.634,-135.742
115219,0.061,0.618,-0.785,13.916,5.493,-142.395
115228,0.099,0.579,-0.823,13.550,-1.526,-150.146
115237,0.134,0.557,-0.861,21.179,-7.935,-158.264
115245,0.141,0.502,-0.901,33.630,-14.404,-167.908
115254,0.111,0.413,-0.954,44.006,-21.118,-178.589
115263,0.093,0.307,-0.979,47.913,-28.198,-188.416
115272,0.072,0.201,-0.999,48.828,-34.973,-196.411
115281,0.032,0.082,-1.039,46.631,-42.358,-201.416
115290,-0.035,-0.043,-1.077,38.940,-50.415,-204.834
115298,-0.109,-0.204,-1.097,31.311,-59.692,-206.970
115307,-0.185,-0.349,-1.122,29.968,-69.214,-208.740
115316,-0.283,-0.515,-1.178,35.095,-78.796,-210.266
115324,-0.397,-0.635,-1.227,42.664,-89.294,-210.632
115333,-0.513,-0.706,-1.258,49.561,-100.037,-208.557
115342,-0.644,-0.795,-1.316,53.162,-111.084,-207.092
115351,-0.798,-0.974,-1.352,46.387,-124.207,-205.750
115360,-1.003,-1.193,-1.266,26.794,-140.991,-199.158
115369,-1.186,-1.416,-1.122,2.930,-162.659,-188.232
115377,-1.374,-1.775,-0.947,-6.042,-184.326,-181.946
115386,-1.539,-2.293,-0.571,-5.920,-208.435,-173.950
115395,-1.700,-2.837,0.070,-25.208,-229.492,-155.151
115403,-1.929,-3.337,0.881,-79.590,-241.028,-118.958
115412,-2.195,-3.578,1.902,-147.644,-240.906,-68.115
115421,-2.256,-3.615,2.935,-191.162,-226.807,-15.991
115430,-2.173,-3.535,3.704,-186.890,-199.158,27.100
115439,-1.953,-3.255,3.995,-141.846,-158.997,61.462
115447,-1.933,-2.598,3.802,-90.332,-117.981,89.539
115456,-1.397,-2.307,3.865,-57.861,-58.289,117.737
115465,-1.534,-2.015,3.263,-68.298,-38.940,121.826
115473,-1.498,-1.695,3.193,-83.679,-47.119,141.663
115482,-1.376,-1.218,3.186,-98.877,-28.442,168.213
115491,-1.270,-0.641,3.108,-101.868,-10.498,189.209
115500,-1.075,-0.006,3.008,-85.144,3.845,199.829
115509,-0.841,0.479,2.801,-50.476,21.057,198.242
115518,-0.727,0.848,2.411,-9.827,37.415,185.913
115526,-0.537,1.167,2.050,10.986,51.270,175.537
115535,-0.376,1.385,1.768,13.733,59.692,164.124
115544,-0.271,1.521,1.604,10.803,59.021,147.888
115552,-0.164,1.551,1.488,16.846,54.749,130.615
115561,-0.113,1.509,1.351,33.447,49.316,112.732
115570,-0.089,1.425,1.227,52.734,42.725,95.154
115579,-0.080,1.340,1.138,67.322,36.499,79.590
115588,-0.083,1.212,1.060,75.989,31.982,65.979
115597,-0.094,1.068,0.972,81.482,31.433,55.237
115605,-0.109,0.943,0.856,82.520,33.875,44.617
115614,-0.115,0.820,0.756,72.632,34.851,37.598
115623,-0.115,0.725,0.699,53.345,37.170,34.668
115632,-0.121,0.660,0.673,29.419,40.344,33.813
115640,-0.102,0.621,0.681,13.245,42.603,32.227
115649,-0.094,0.544,0.667,6.348,43.457,29.175
115658,-0.082,0.526,0.688,2.747,41.382,26.062
115667,-0.066,0.510,0.702,1.648,35.645,21.606
115675,-0.052,0.431,0.714,0.427,28.198,15.320
115684,-0.039,0.369,0.759,-3.052,21.301,9.460
115693,-0.046,0.297,0.786,-4.150,16.724,5.249
115702,-0.051,0.207,0.810,-3.845,14.038,2.441
115711,-0.058,0.125,0.844,-4.395,12.451,-0.305
115719,-0.071,0.040,0.881,-4.150,10.803,-2.380
115728,-0.071,-0.030,0.936,-4.639,9.094,-3.296
115737,-0.074,-0.061,0.999,-7.446,8.911,-3.052
115746,-0.070,-0.106,1.037,-8.362,10.742,-3.296
115754,-0.045,-0.164,1.042,-5.737,12.695,-4.028
115763,-0.031,-0.193,1.018,-1.587,14.099,-3.845
115772,-0.011,-0.226,0.978,1.038,13.855,-3.418
115781,-0.031,-0.262,0.934,-0.305,11.902,-2.991
115789,-0.059,-0.303,0.894,-6.531,8.362,-1.526
115798,-0.069,-0.335,0.898,-15.503,6.287,-0.671
115807,-0.066,-0.374,0.959,-23.315,3.723,0.732
115816,-0.063,-0.396,1.009,-21.118,1.526,-1.099
115824,-0.058,-0.412,1.047,-11.963,-0.061,-2.380
117043,-0.380,-0.480,2.152,6.897,5.371,-122.253
117052,-0.444,-0.688,2.232,21.851,9.216,-132.568
117061,-0.481,-0.942,2.306,29.053,15.503,-140.686
117070,-0.531,-1.211,2.344,22.522,27.039,-144.043
117079,-0.592,-1.441,2.353,7.141,43.945,-141.785
117087,-0.622,-1.617,2.352,-8.118,64.026,-138.062
117096,-0.659,-1.749,2.320,-18.311,85.449,-134.644
117105,-0.723,-1.896,2.240,-25.513,106.201,-130.737
117114,-0.779,-2.060,2.170,-33.691,123.718,-125.732
117122,-0.837,-2.241,2.106,-41.260,138.062,-118.103
117131,-0.889,-2.393,2.039,-42.908,151.306,-107.422
117140,-0.950,-2.530,1.919,-34.058,163.757,-94.177
117149,-1.015,-2.656,1.755,-15.686,175.598,-80.505
117157,-1.055,-2.735,1.591,5.493,186.035,-64.941
117166,-1.077,-2.640,1.453,26.184,194.885,-47.546
117175,-1.137,-2.604,1.098,43.579,198.486,-25.940
117184,-1.132,-2.559,0.927,60.303,226.135,-8.911
117192,-1.089,-2.562,0.699,68.665,227.356,1.099
117201,-1.163,-2.420,0.468,65.308,204.712,26.611
117210,-1.179,-2.247,0.206,52.673,197.083,59.570
117219,-1.140,-2.091,0.098,38.574,203.247,89.417
117228,-1.103,-1.924,-0.017,33.386,210.266,108.887
117236,-1.079,-1.711,-0.124,33.813,198.669,126.648
117245,-1.031,-1.488,-0.187,36.865,177.063,143.555
117254,-1.011,-1.247,-0.221,43.701,157.104,156.677
117263,-0.953,-1.034,-0.352,53.955,138.916,166.016
117271,-0.891,-0.842,-0.442,68.420,124.268,172.852
117280,-0.834,-0.633,-0.554,82.458,115.540,180.359
117289,-0.764,-0.418,-0.675,91.797,106.934,188.293
117298,-0.636,-0.193,-0.778,95.032,94.788,193.909
117307,-0.510,0.078,-0.873,95.581,77.026,196.472
