aX,aY,aZ,gX,gY,gZ,millis
-1.326,-0.346,-3.317,-29.175,30.762,-15.869,38694.0
-1.2,-0.269,-3.021,-62.073,-23.56,10.01,38702.0
-0.991,-0.032,-2.324,-106.995,-70.801,40.71,38711.0
-0.693,0.342,-1.372,-149.048,-102.417,78.186,38720.0
-0.306,0.878,-0.393,-170.715,-112.427,117.493,38729.0
0.206,1.546,0.344,-161.743,-99.06,148.132,38738.0
0.809,2.141,0.908,-131.653,-68.176,152.405,38746.0
1.173,2.517,1.079,-101.074,-42.358,132.141,38755.0
1.421,2.623,1.182,-77.087,-19.775,86.67,38764.0
1.486,2.457,1.256,-60.181,5.493,31.799,38772.0
1.377,2.041,1.161,-41.26,34.058,-21.301,38781.0
1.075,1.465,0.872,-13.855,62.439,-72.876,38790.0
0.617,0.939,0.436,13.306,90.759,-118.408,38799.0
0.161,0.516,-0.102,39.124,120.361,-148.315,38808.0
-0.271,0.133,-0.768,64.636,137.756,-163.269,38816.0
-0.632,-0.177,-1.406,82.275,137.634,-166.016,38825.0
-0.982,-0.522,-2.043,87.524,126.77,-161.072,38833.0
-1.285,-0.914,-2.675,81.421,111.084,-154.114,38842.0
-1.523,-1.26,-3.158,69.824,79.407,-144.104,38851.0
-1.718,-1.371,-3.305,52.551,26.672,-121.216,38860.0
-1.838,-1.211,-3.073,24.719,-35.4,-68.787,38869.0
-1.646,-0.752,-2.477,-11.475,-85.876,20.142,38878.0
-1.172,0.0,-1.711,-49.438,-112.671,127.563,38886.0
0.29,2.321,-0.418,-94.421,-89.844,247.253,39439.0
1.045,3.284,0.101,-89.6,-67.505,224.915,39447.0
1.537,3.801,0.577,-69.458,-58.777,157.532,39456.0
1.772,3.762,1.019,-45.898,-62.622,67.749,39465.0
1.655,3.174,1.242,-28.625,-63.904,-17.151,39474.0
1.434,2.233,1.294,-8.301,-45.593,-85.571,39483.0
1.084,1.231,1.148,13.855,-2.625,-143.433,39491.0
0.562,0.397,0.761,32.104,53.162,-188.538,39500.0
-0.027,-0.301,0.071,51.453,104.065,-214.6,39509.0
-0.583,-0.871,-0.793,73.547,134.888,-218.506,39518.0
-1.043,-1.168,-1.55,91.98,133.728,-197.266,39527.0
-1.44,-1.451,-2.371,103.333,111.023,-153.748,39536.0
-1.617,-1.498,-2.907,94.482,75.439,-97.473,39544.0
-1.781,-1.267,-3.029,79.285,21.484,-34.058,39553.0
-1.727,-0.769,-2.835,55.42,-33.752,44.006,39562.0
-1.364,0.153,-2.389,14.771,-69.031,128.662,39571.0
-0.692,1.339,-1.812,-35.706,-74.097,192.017,39579.0
0.118,2.328,-1.327,-71.899,-60.486,209.534,39588.0
0.834,2.853,-0.796,-78.918,-59.509,175.293,39597.0
1.177,2.998,-0.043,-65.491,-90.637,111.084,39606.0
1.322,2.837,0.638,-35.828,-128.174,46.204,39614.0
1.368,2.44,1.076,-8.118,-136.353,-8.362,39623.0
1.272,1.771,1.175,10.62,-103.821,-56.641,39632.0
1.079,1.013,1.052,27.527,-44.983,-104.187,39641.0
0.779,0.368,0.819,39.673,8.118,-140.747,39650.0
0.277,-0.193,0.292,52.063,46.326,-161.133,39658.0
-0.271,-0.716,-0.437,69.885,81.116,-172.18,39667.0
-0.817,-1.163,-1.332,86.67,105.103,-162.72,39675.0
-1.208,-1.454,-2.284,95.398,100.403,-128.906,39684.0
-1.453,-1.56,-2.963,81.909,70.496,-74.951,39693.0
-1.581,-1.198,-3.086,47.852,18.372,-2.686,39702.0
-1.433,-0.364,-2.698,5.249,-34.485,85.266,39711.0
-1.026,0.788,-2.041,-36.499,-58.533,163.574,39719.0
-0.259,1.839,-1.48,-57.617,-62.073,208.069,39728.0
0.6,2.688,-0.956,-57.495,-59.875,202.576,39737.0
1.229,3.158,-0.389,-60.852,-73.853,154.724,39746.0
1.489,3.194,0.392,-60.425,-101.257,85.815,39755.0
1.576,2.795,1.063,-41.931,-118.896,20.813,39763.0
1.57,2.107,1.544,-17.151,-109.375,-35.217,39772.0
1.343,1.326,1.722,3.845,-70.435,-86.731,39781.0
0.98,0.534,1.547,25.085,-11.841,-124.207,39790.0
0.534,-0.068,1.122,44.556,50.415,-142.151,39798.0
0.03,-0.515,0.367,63.11,109.863,-146.79,39807.0
-0.506,-0.866,-0.648,81.787,151.978,-140.503,39816.0
-0.911,-0.97,-1.634,93.689,158.997,-111.877,39825.0
-1.25,-0.884,-2.372,92.834,134.949,-62.561,39833.0
-1.355,-0.553,-2.876,81.482,100.098,-4.578,39842.0
-1.317,-0.06,-3.117,67.139,60.12,46.265,39851.0
-1.157,0.526,-3.121,50.049,14.404,84.29,39860.0
-0.779,1.142,-2.794,27.893,-33.508,112.0,39869.0
-0.267,1.77,-2.127,-5.31,-75.562,128.418,39877.0
0.301,2.215,-1.28,-39.917,-101.135,128.357,39886.0
0.783,2.362,-0.384,-58.655,-116.638,107.3,39895.0
1.063,2.216,0.355,-54.138,-130.127,71.716,39904.0
1.255,1.794,0.972,-34.241,-128.052,27.649,39913.0
1.205,1.249,1.345,-13.672,-102.722,-15.564,39921.0
1.009,0.741,1.496,4.15,-58.472,-47.546,39930.0
0.794,0.284,1.264,24.78,-2.93,-62.134,39939.0
0.527,-0.067,0.768,46.265,49.194,-63.477,39947.0
0.195,-0.284,0.129,63.782,81.787,-55.664,39956.0
-0.125,-0.354,-0.494,73.853,96.252,-38.33,39965.0
-0.396,-0.297,-1.08,76.111,101.929,-16.541,39974.0
-0.596,-0.097,-1.513,71.594,97.778,7.385,39983.0
-0.705,0.156,-1.845,68.787,82.947,34.058,39991.0
-0.737,0.463,-2.014,72.205,59.509,59.082,40000.0
-0.65,0.746,-2.054,81.726,26.001,80.994,40009.0
-0.488,0.908,-1.975,85.815,-9.583,96.375,40018.0
-0.247,1.096,-1.667,73.547,-43.518,107.117,40027.0
0.075,1.288,-1.208,48.157,-67.505,112.61,40035.0
0.385,1.517,-0.68,15.991,-75.806,108.582,40044.0
0.614,1.683,-0.2,-12.39,-72.815,93.445,40052.0
0.791,1.741,0.217,-26.611,-62.988,68.787,40061.0
0.87,1.667,0.485,-20.386,-53.04,37.17,40070.0
0.837,1.425,0.533,0.61,-41.382,2.502,40079.0
0.705,1.08,0.405,29.419,-24.048,-30.457,40088.0
0.497,0.693,0.195,60.486,-6.104,-57.251,40096.0
0.266,0.35,-0.074,84.167,5.249,-68.237,40105.0
0.063,0.092,-0.394,93.567,12.756,-61.768,40114.0
-0.067,-0.012,-0.714,80.994,20.203,-41.809,40123.0
-0.185,0.071,-0.886,48.157,26.978,-15.93,40132.0
-0.22,0.223,-1.002,16.235,32.959,8.118,40140.0
-0.252,0.431,-1.034,0.488,34.119,25.94,40149.0
-0.261,0.655,-1.039,3.052,26.062,36.682,40158.0
-0.218,0.838,-1.044,18.555,13.977,41.504,40167.0
-0.154,0.942,-1.037,35.217,2.869,40.222,40176.0
-0.089,0.997,-1.028,41.626,-6.165,34.912,40184.0
-0.0,1.028,-0.975,36.072,-16.113,29.602,40193.0
0.104,1.037,-0.833,21.606,-24.719,26.489,40202.0
0.195,1.11,-0.584,1.953,-32.166,27.161,40211.0
0.289,1.194,-0.335,-14.465,-34.485,31.677,40220.0
0.382,1.288,-0.119,-21.729,-29.846,34.058,40228.0
0.448,1.351,0.004,-17.151,-20.447,30.701,40237.0
0.476,1.382,0.067,-3.479,-9.338,21.24,40245.0
0.467,1.365,0.076,14.404,-0.061,7.996,40254.0
0.433,1.315,-0.005,32.898,10.01,-6.836,40263.0
0.382,1.173,-0.163,50.659,22.522,-24.597,40272.0
0.233,0.98,-0.412,67.139,33.63,-46.143,40281.0
0.035,0.79,-0.748,81.421,39.001,-64.697,40289.0
-0.164,0.64,-1.058,93.018,35.4,-72.754,40298.0
-0.32,0.592,-1.237,104.675,20.264,-69.458,40307.0
-0.423,0.512,-1.469,114.563,-0.793,-57.556,40316.0
-0.419,0.444,-1.61,106.995,-22.705,-36.133,40325.0
-0.299,0.392,-1.609,65.186,-38.94,-5.554,40333.0
-0.117,0.437,-1.363,-0.488,-46.326,21.729,40342.0
0.032,0.583,-0.927,-65.308,-50.049,40.588,40351.0
0.189,0.815,-0.434,-105.469,-52.307,51.88,40360.0
0.351,1.051,0.031,-112.244,-52.856,56.091,40369.0
0.491,1.219,0.386,-91.492,-49.805,51.514,40377.0
0.562,1.313,0.621,-56.58,-44.189,39.246,40386.0
0.591,1.314,0.772,-21.667,-33.752,26.245,40395.0
0.622,1.227,0.83,7.446,-15.93,15.869,40404.0
0.583,1.102,0.781,30.579,6.165,5.371,40412.0
0.494,0.957,0.622,49.988,29.419,-4.822,40421.0
0.379,0.813,0.408,68.542,52.063,-13.428,40430.0
0.213,0.692,0.052,84.9,73.242,-21.301,40439.0
0.04,0.615,-0.422,99.182,89.783,-28.32,40447.0
-0.137,0.617,-0.914,109.924,91.125,-30.151,40456.0
-0.274,0.687,-1.315,113.586,76.843,-25.513,40465.0
-0.338,0.783,-1.587,105.896,55.847,-17.395,40473.0
-0.331,0.94,-1.856,52.795,16.113,-4.578,
-0.262,1.008,-1.774,16.052,-6.409,-1.404,
-0.177,1.075,-1.51,-17.761,-28.503,1.526,
-0.041,1.154,-1.129,-47.18,-46.448,4.456,
0.126,1.22,-0.693,-68.42,-60.059,8.118,
0.291,1.294,-0.226,-80.017,-69.031,11.414,
0.439,1.333,0.229,-82.947,-68.42,12.085,
0.559,1.334,0.57,-74.036,-59.021,6.287,
0.62,1.293,0.759,-56.396,-42.358,-4.456,
0.657,1.171,0.783,-35.095,-21.545,-15.869,
0.63,1.005,0.692,-11.902,-2.014,-27.039,
0.545,0.829,0.539,6.897,13.611,-36.377,
0.427,0.64,0.359,19.47,30.701,-40.649,
0.272,0.485,0.138,26.978,50.537,-40.955,
0.118,0.425,-0.07,33.813,67.932,-37.476,
-0.006,0.425,-0.299,43.884,82.214,-31.25,
-0.113,0.445,-0.636,56.213,92.834,-25.208,
-0.235,0.511,-1.017,65.247,93.445,-19.287,
-0.304,0.648,-1.331,69.275,80.872,-10.62,
-0.3,0.776,-1.559,65.552,61.401,-2.747,
-0.27,0.888,-1.667,49.011,40.71,3.113,
-0.24,1.094,-1.683,22.522,16.541,6.226,
-0.144,1.198,-1.477,-8.118,-12.146,11.414,
0.019,1.234,-1.151,-34.546,-37.598,20.02,
0.193,1.301,-0.723,-61.34,-54.138,25.024,
0.342,1.376,-0.286,-85.205,-59.57,24.597,
0.488,1.423,0.092,-95.276,-55.969,18.921,
0.585,1.405,0.413,-86.975,-49.255,8.484,
0.624,1.359,0.625,-65.613,-42.725,-3.479,
0.634,1.22,0.716,-37.231,-31.494,-14.465,
0.599,1.061,0.689,-9.338,-14.709,-26.123,
0.523,0.911,0.562,14.465,5.737,-37.292,
0.409,0.777,0.331,35.4,27.832,-47.607,
0.234,0.656,0.03,51.88,48.035,-55.908,
0.04,0.558,-0.347,64.026,65.002,-59.57,
-0.142,0.526,-0.791,71.106,74.707,-56.335,
-0.287,0.527,-1.262,71.716,76.111,-46.082,
-0.391,0.601,-1.67,65.735,64.575,-31.25,
-0.427,0.702,-1.95,56.519,40.649,-14.343,
-0.411,0.813,-2.059,44.8,8.24,-1.953,
-0.391,0.918,-1.984,30.945,-25.574,3.723,
-0.346,0.955,-1.816,16.052,-57.19,6.287,
-0.174,1.002,-1.554,-6.165,-85.266,14.282,
0.105,1.034,-1.046,-44.006,-104.309,28.748,
0.367,1.098,-0.449,-89.294,-113.647,39.001,
0.543,1.144,0.191,-128.052,-112.793,43.274,
0.666,1.158,0.784,-148.865,-102.417,45.837,
0.782,1.141,1.268,-144.104,-85.266,46.753,
0.854,1.104,1.588,-118.347,-57.861,45.227,
0.913,1.021,1.711,-77.576,-20.508,40.588,
0.92,0.915,1.645,-32.288,18.555,32.227,
0.899,0.794,1.406,9.949,56.091,23.01,
0.872,0.704,1.065,48.34,87.28,11.536,
0.789,0.66,0.712,79.895,110.291,-4.272,
0.621,0.644,0.33,102.661,126.587,-22.949,
0.405,0.681,-0.089,114.563,138.184,-37.354,
0.222,0.782,-0.509,114.563,140.32,-42.297,
0.096,0.933,-0.87,103.638,130.798,-39.185,
0.026,1.092,-1.157,85.327,115.967,-34.119,
-0.041,1.256,-1.365,62.256,99.731,-32.532,
-0.099,1.375,-1.52,41.809,82.581,-34.668,
-0.156,1.457,-1.631,28.015,63.538,-42.236,
-0.224,1.493,-1.712,22.888,41.87,-55.908,
-0.294,1.468,-1.776,25.208,17.212,-71.167,
-0.355,1.383,-1.823,29.846,-8.362,-83.618,
-0.408,1.26,-1.815,32.166,-34.363,-91.614,
-0.445,1.128,-1.788,30.823,-60.791,-95.215,
-0.473,0.985,-1.723,23.193,-85.022,-94.055,
-0.5,0.882,-1.658,8.911,-108.704,-90.332,
-0.561,0.79,-1.539,-9.033,-133.423,-83.374,
-0.624,0.696,-1.415,-29.114,-155.457,-73.975,
-0.672,0.577,-1.262,-53.528,-172.363,-59.998,
-0.709,0.487,-1.045,-84.412,-186.218,-38.33,
-0.729,0.45,-0.793,-121.338,-195.374,-8.606,
-0.672,0.438,-0.481,-160.828,-194.458,28.32,
-0.555,0.41,-0.17,-192.2,-188.965,65.857,
-0.442,0.386,0.159,-206.177,-185.059,98.755,
-0.349,0.416,0.464,-199.28,-181.946,128.662,
-0.217,0.515,0.755,-174.377,-175.171,155.701,
-0.077,0.586,1.041,-139.648,-162.781,178.345,
0.047,0.622,1.294,-96.436,-146.484,197.998,
0.16,0.713,1.484,-50.049,-126.343,217.773,
0.309,0.831,1.568,-7.202,-100.891,240.479,
0.596,1.25,1.612,26.917,-69.153,249.39,
0.881,1.559,1.614,44.617,-24.292,240.54,
1.058,1.727,1.559,44.739,24.414,210.449,
1.071,1.859,1.49,36.743,63.049,170.044,
1.113,1.927,1.378,35.461,99.792,127.991,
1.077,1.897,1.178,43.091,132.507,85.632,
0.928,1.828,0.956,58.35,156.311,44.006,
0.71,1.735,0.679,80.627,171.204,12.451,
0.497,1.659,0.438,101.807,182.434,-3.296,
0.318,1.659,0.092,112.732,198.059,-9.46,
0.157,1.714,-0.334,108.887,221.13,-12.634,
0.017,1.834,-0.692,94.177,237.488,-19.897,
-0.111,2.012,-1.089,83.008,241.089,-32.959,
-0.148,2.146,-1.519,84.778,231.934,-53.955,
-0.209,2.179,-1.857,95.398,203.796,-81.177,
-0.27,2.092,-2.042,105.835,158.081,-112.0,
-0.418,1.94,-2.106,106.262,110.718,-141.785,
-0.604,1.728,-2.087,95.215,72.327,-163.391,
-0.698,1.485,-2.048,83.679,42.542,-171.631,
-0.702,1.263,-1.971,72.693,15.015,-169.312,
-0.638,1.067,-1.907,61.34,-9.888,-163.391,
-0.551,0.883,-1.854,47.058,-34.912,-157.532,
-0.491,0.72,-1.815,27.283,-62.256,-153.076,
-0.484,0.595,-1.753,3.357,-92.834,-149.292,
-0.526,0.479,-1.627,-22.766,-126.709,-141.846,
-0.606,0.359,-1.398,-52.246,-160.217,-128.296,
-0.64,0.27,-1.08,-85.327,-186.462,-110.352,
-0.635,0.21,-0.76,-118.164,-202.332,-86.853,
-0.63,0.194,-0.419,-147.4,-205.627,-60.669,
-0.619,0.183,-0.049,-168.152,-202.454,-31.555,
-0.605,0.143,0.308,-174.133,-194.336,-0.183,
-0.576,0.049,0.629,-162.781,-183.105,35.583,
-0.509,-0.001,0.968,-137.146,-171.082,78.308,
-0.469,0.06,1.276,-100.891,-160.889,123.596,
-0.39,0.198,1.497,-56.885,-147.095,169.067,
-0.274,0.389,1.666,-15.198,-128.54,208.496,
0.325,0.999,1.738,27.893,-39.001,257.507,
0.549,1.298,1.726,8.728,-4.639,246.887,
0.811,1.559,1.693,-15.503,27.039,223.877,
0.986,1.702,1.662,-35.217,60.73,186.035,
0.995,1.774,1.629,-40.283,88.745,136.169,
0.917,1.716,1.543,-19.165,112.366,87.402,
0.741,1.592,1.395,21.301,135.132,47.119,
0.526,1.445,1.205,67.2,159.973,20.996,
0.273,1.377,0.933,106.567,189.88,9.033,
0.098,1.421,0.646,127.747,224.915,7.69,
-0.066,1.504,0.193,129.7,261.414,8.972,
-0.148,1.714,-0.027,114.868,298.645,2.197,
-0.292,1.913,-0.518,92.773,323.73,-2.869,
-0.343,2.066,-0.986,79.529,322.937,-19.043,
-0.429,2.146,-1.341,77.576,294.25,-41.321,
-0.513,2.19,-1.602,83.862,252.38,-63.904,
-0.59,2.137,-1.758,87.28,211.243,-82.886,
-0.646,2.043,-1.834,79.59,178.528,-97.412,
-0.695,1.948,-1.897,64.148,150.391,-109.009,
-0.691,1.829,-1.912,50.903,121.948,-118.53,
-0.647,1.71,-1.911,46.631,91.614,-128.723,
-0.59,1.557,-1.89,49.5,55.725,-139.648,
-0.553,1.374,-1.851,54.688,12.756,-151.489,
-0.558,1.137,-1.868,55.969,-36.499,-161.743,
-0.537,0.907,-1.908,44.312,-87.158,-166.199,
-0.559,0.724,-1.889,12.268,-136.047,-163.879,
-0.704,0.549,-1.711,-40.649,-181.641,-156.555,
-0.89,0.372,-1.452,-105.225,-221.008,-142.334,
-0.942,0.233,-1.052,-173.157,-244.751,-120.056,
-0.944,0.162,-0.653,-236.084,-252.197,-90.027,
-0.904,0.165,-0.283,-284.729,-247.009,-53.833,
-0.827,0.201,0.11,-314.575,-234.131,-15.503,
-0.763,0.193,0.463,-320.862,-222.046,25.085,
-0.658,0.153,0.842,-302.49,-214.478,68.665,
-0.612,0.17,1.185,-266.541,-210.754,113.586,
-0.561,0.252,1.508,-221.802,-198.608,161.438,
-0.474,0.446,1.787,-173.95,-173.584,211.487,
-0.281,0.718,1.942,-126.343,-139.587,254.578,
-0.08,1.003,2.042,-84.961,-100.464,284.546,
0.142,1.35,2.1,-51.758,-56.458,296.204,
0.465,1.77,2.094,-21.484,-10.254,286.316,
0.81,2.144,2.016,4.333,34.18,255.432,
1.003,2.282,1.888,23.804,76.294,203.552,
0.963,2.253,1.761,32.898,114.075,138.062,
0.793,2.04,1.655,38.391,149.963,77.698,
0.554,1.819,1.434,50.232,187.439,31.921,
0.29,1.686,1.157,68.665,217.651,1.526,
0.039,1.635,0.823,92.712,239.136,-11.963,
-0.156,1.672,0.455,116.943,252.441,-13.0,
-0.255,1.748,0.253,132.019,259.277,-11.108,
-0.395,1.911,-0.236,133.179,268.555,-16.113,
-0.52,1.997,-0.781,118.225,287.231,-23.56,
-0.581,2.091,-1.04,97.778,274.414,-40.527,
-0.724,2.118,-1.404,88.196,244.629,-65.247,
-0.837,2.085,-1.648,90.393,210.937,-89.661,
-0.918,1.995,-1.851,100.586,180.237,-109.375,
-0.947,1.848,-1.995,108.643,150.33,-121.155,
-0.928,1.686,-2.115,107.117,119.873,-126.587,
-0.87,1.479,-2.249,95.276,84.778,-127.625,
-0.752,1.256,-2.347,75.134,40.283,-126.526,
-0.653,1.044,-2.391,45.837,-10.681,-127.258,
-0.609,0.841,-2.339,8.972,-63.599,-129.395,
-0.627,0.64,-2.166,-33.325,-117.004,-129.944,
-0.701,0.453,-1.897,-79.529,-168.762,-126.77,
-0.772,0.317,-1.521,-123.352,-213.623,-118.53,
-0.793,0.182,-1.026,-159.668,-241.028,-100.464,
-0.732,0.015,-0.49,-183.594,-248.413,-72.998,
-0.624,-0.094,0.02,-193.542,-242.249,-40.71,
-0.509,-0.115,0.538,-190.369,-229.797,-4.883,
-0.402,-0.109,1.074,-173.157,-217.102,34.058,
-0.335,-0.0,1.619,-144.958,-208.008,75.073,
-0.237,0.253,2.062,-111.45,-191.406,116.882,
-0.017,0.711,2.372,-77.332,-157.166,154.907,
0.305,1.258,2.546,-46.143,-109.985,177.246,
0.667,1.681,2.538,-18.311,-59.265,175.415,
0.903,1.919,2.468,-2.441,-12.268,150.024,
1.038,1.98,2.294,4.517,32.41,110.107,
1.03,1.811,2.068,9.766,76.904,66.101,
0.888,1.597,1.789,19.287,112.61,24.231,
0.648,1.363,1.476,32.227,140.625,-5.493,
0.411,1.237,1.128,46.204,170.105,-22.339,
0.169,1.234,0.734,55.054,195.923,-26.917,
-0.028,1.339,0.301,58.044,212.036,-24.475,
-0.193,1.46,-0.137,59.753,219.116,-21.362,
-0.344,1.58,-0.561,59.021,222.778,-22.766,
-0.452,1.684,-0.902,57.251,223.145,-31.25,
-0.583,1.751,-1.219,56.641,218.933,-45.044,
-0.679,1.698,-1.579,61.523,206.97,-58.899,
-0.718,1.779,-1.674,68.054,178.406,-72.266,
-0.766,1.674,-1.996,78.369,152.893,-72.571,
-0.698,1.608,-2.19,89.844,105.774,-80.322,
-0.649,1.475,-2.357,96.191,56.58,-87.646,
-0.555,1.294,-2.471,88.44,17.273,-93.628,
-0.527,1.069,-2.468,63.354,-25.757,-98.022,
-0.547,0.83,-2.389,26.733,-77.393,-99.243,
-0.569,0.608,-2.179,-15.625,-131.592,-96.619,
-0.597,0.422,-1.829,-63.599,-177.49,-90.82,
-0.659,0.248,-1.352,-114.258,-209.351,-82.153,
-0.695,0.06,-0.802,-160.706,-225.22,-65.918,
-0.663,-0.069,-0.238,-194.641,-227.844,-40.283,
-0.582,-0.079,0.343,-213.44,-221.375,-5.005,
-0.451,-0.006,0.927,-215.576,-211.182,36.743,
-0.352,0.14,1.512,-200.928,-202.393,79.468,
-0.221,0.346,1.996,-171.143,-190.796,121.094,
-0.07,0.609,2.377,-137.756,-169.373,161.072,
0.149,1.053,2.71,-113.159,-134.521,191.101,
0.456,1.637,2.904,-86.67,-86.304,204.956,
0.87,2.124,2.943,-48.462,-25.696,195.19,
1.144,2.338,2.799,-0.549,34.729,154.907,
1.153,2.221,2.48,47.546,89.905,95.703,
0.935,1.905,2.049,87.769,141.235,36.133,
0.604,1.562,1.596,111.267,189.758,-4.333,
0.285,1.384,1.111,120.911,224.792,-23.621,
0.054,1.381,0.65,124.817,240.112,-24.963,
-0.098,1.478,0.211,121.094,244.629,-16.663,
-0.239,1.637,-0.201,105.713,247.009,-9.46,
-0.358,1.771,-0.602,83.191,248.718,-12.024,
-0.521,1.906,-0.919,61.157,248.901,-25.085,
-0.693,1.952,-1.2,53.345,242.981,-42.114,
-0.881,2.024,-1.843,87.097,208.374,-79.712,
-0.929,2.002,-2.103,118.408,177.307,-101.501,
-0.961,1.946,-2.332,149.292,143.616,-122.437,
-0.885,1.814,-2.558,171.204,111.267,-137.207,
-0.823,1.63,-2.77,175.293,66.406,-146.973,
-0.724,1.407,-2.888,160.034,7.324,-151.917,
-0.654,1.11,-2.827,123.047,-62.927,-155.151,
-0.676,0.767,-2.583,62.195,-129.761,-159.607,
-0.793,0.436,-2.15,-19.775,-187.195,-162.72,
-0.97,0.152,-1.593,-110.84,-229.187,-155.029,
-1.059,-0.015,-0.975,-189.026,-253.54,-131.714,
-1.083,-0.017,-0.321,-237.671,-268.127,-96.924,
-0.947,0.055,0.342,-246.643,-278.198,-58.228,
-0.748,0.121,1.036,-216.37,-290.527,-26.733,
-0.538,0.167,1.673,-155.396,-301.514,-5.554,
-0.323,0.144,2.169,-81.36,-294.922,12.512,
-0.187,0.024,2.554,-21.423,-265.747,33.081,
-0.049,0.003,2.806,2.747,-212.402,64.453,
0.182,0.196,2.914,0.671,-146.484,105.103,
0.483,0.539,2.92,-4.7,-87.402,140.747,
0.816,0.845,2.831,-0.977,-38.879,160.4,
1.089,1.056,2.669,11.169,1.465,159.485,
1.233,1.146,2.442,27.283,40.527,141.479,
1.186,1.157,2.136,42.847,79.651,115.051,
1.007,1.14,1.804,56.03,117.004,90.271,
0.778,1.148,1.47,65.125,150.146,74.097,
0.53,1.21,1.156,69.519,176.514,66.956,
0.315,1.337,0.879,68.726,194.336,66.101,
0.129,1.536,0.58,62.256,208.74,66.467,
0.023,1.778,0.321,50.537,224.67,64.453,
-0.115,1.923,0.007,44.25,239.197,55.298,
-0.194,2.121,-0.341,41.565,249.329,40.1,
-0.265,2.266,-0.557,32.959,253.296,20.02,
-0.485,2.278,-0.929,22.095,246.643,-2.808,
-0.625,2.207,-1.177,15.503,236.206,-20.325,
-0.678,2.135,-1.37,19.104,208.679,-33.081,
-0.729,2.049,-1.56,25.94,170.532,-44.617,
-0.734,1.957,-1.67,30.945,130.676,-54.26,
-0.708,1.836,-1.728,32.715,92.59,-61.768,
-0.684,1.698,-1.765,30.273,55.298,-70.374,
-0.686,1.537,-1.806,24.78,20.02,-81.543,
-0.699,1.339,-1.836,18.433,-14.587,-92.468,
-0.723,1.115,-1.83,7.69,-51.88,-100.769,
-0.777,0.885,-1.777,-10.925,-92.529,-105.286,
-0.852,0.656,-1.645,-41.87,-133.972,-103.638,
-0.918,0.442,-1.452,-88.257,-170.105,-93.994,
-0.951,0.288,-1.165,-147.461,-195.862,-75.562,
-0.953,0.209,-0.809,-211.487,-210.083,-49.866,
-0.893,0.196,-0.399,-265.564,-214.966,-18.372,
-0.761,0.209,0.048,-297.485,-217.896,15.869,
-0.657,0.207,0.517,-301.636,-223.938,48.828,
-0.531,0.214,0.981,-280.151,-228.516,82.031,
-0.367,0.241,1.416,-241.882,-223.267,117.004,
-0.253,0.271,1.795,-198.608,-208.191,151.794,
-0.089,0.44,2.106,-155.823,-180.603,185.73,
0.207,0.837,2.341,-114.136,-143.982,216.431,
0.558,1.207,2.463,-71.594,-100.342,232.117,
0.771,1.415,2.498,-37.72,-53.955,224.976,
0.917,1.468,2.469,-15.808,-4.944,204.59,
0.948,1.5,2.339,-0.61,40.894,180.42,
0.973,1.521,2.135,12.207,83.069,158.813,
0.958,1.511,1.891,26.367,119.385,138.733,
0.867,1.531,1.64,38.696,149.902,117.371,
0.73,1.568,1.394,50.476,181.03,95.459,
0.524,1.632,1.123,61.89,210.571,73.364,
0.274,1.724,0.823,72.571,236.633,50.11,
0.004,1.8,0.531,83.374,257.019,28.687,
-0.243,1.87,0.245,95.093,270.935,9.766,
-0.568,1.901,-0.056,102.539,277.832,-5.859,
-0.744,1.975,-0.264,96.619,292.542,-16.052,
-0.908,2.083,-0.591,85.266,293.274,-20.874,
-1.0,2.213,-0.929,80.322,277.649,-33.081,
-1.066,2.244,-1.133,81.97,254.639,-47.607,
-1.125,2.189,-1.327,81.604,232.727,-63.11,
-1.196,2.104,-1.486,71.411,209.473,-76.294,
-1.213,2.014,-1.59,58.777,181.763,-85.51,
-1.197,1.899,-1.669,53.04,144.226,-92.285,
-1.154,1.74,-1.703,55.359,102.295,-99.365,
-1.082,1.529,-1.75,58.716,62.317,-106.628,
-1.016,1.294,-1.797,55.969,24.109,-114.075,
-0.997,1.017,-1.844,47.119,-17.517,-120.117,
-0.999,0.712,-1.874,29.541,-64.514,-122.131,
-1.036,0.426,-1.809,-3.296,-110.779,-117.371,
-1.08,0.184,-1.661,-50.72,-150.452,-104.797,
-1.09,0.011,-1.464,-106.506,-182.434,-82.825,
-1.047,-0.062,-1.185,-159.973,-209.656,-54.016,
-0.972,-0.067,-0.841,-201.111,-234.741,-23.926,
-0.874,-0.046,-0.438,-222.839,-257.69,4.944,
-0.789,-0.025,0.021,-224.792,-276.611,31.677,
-0.716,0.0,0.515,-210.876,-287.048,57.617,
-0.64,0.049,0.996,-187.866,-286.438,84.595,
-0.558,0.165,1.433,-163.635,-274.353,112.915,
-0.44,0.364,1.79,-141.907,-250.549,142.029,
-0.278,0.651,2.104,-122.864,-218.201,168.64,
-0.055,1.0,2.336,-103.394,-180.359,187.378,
0.203,1.295,2.458,-82.458,-136.963,193.787,
0.423,1.507,2.496,-64.758,-89.661,188.232,
0.632,1.711,2.46,-48.218,-39.856,175.171,
0.828,1.907,2.354,-26.978,6.348,154.602,
0.914,2.021,2.19,-0.061,48.157,124.512,
0.891,2.017,1.955,28.564,87.585,89.172,
0.777,1.933,1.66,51.27,125.183,54.504,
0.572,1.838,1.371,60.791,161.56,25.024,
0.351,1.781,1.067,62.012,196.655,4.944,
