aX,aY,aZ,gX,gY,gZ,millis
-1.342,-0.524,0.001,-394.348,-63.721,-360.718,50452
-1.294,-0.629,0.014,-402.1,-101.624,-357.483,50461
-1.232,-0.742,0.025,-406.799,-141.541,-351.99,50470
-1.181,-0.813,-0.032,-401.245,-180.908,-347.168,50478
-1.075,-0.823,-0.097,-374.756,-216.919,-345.947,50487
-0.913,-0.856,-0.146,-322.266,-241.76,-345.581,50495
-0.79,-0.96,-0.184,-252.747,-251.709,-338.745,50504
-0.64,-1.024,-0.218,-177.063,-252.93,-323.12,50514
-0.486,-1.038,-0.18,-104.98,-254.883,-298.584,50522
-0.38,-1.004,-0.076,-47.363,-263.855,-263.0,50531
-0.352,-0.933,0.044,-6.531,-282.471,-219.91,50539
-0.349,-0.869,0.179,21.362,-302.49,-175.781,50549
-0.401,-0.802,0.326,39.917,-315.857,-134.949,50557
-0.478,-0.75,0.431,53.04,-321.594,-99.243,50566
-0.588,-0.709,0.506,63.354,-321.777,-70.435,50574
-0.731,-0.685,0.542,70.007,-316.345,-49.316,50584
-0.822,-0.673,0.588,72.388,-306.213,-34.546,50592
-0.908,-0.644,0.64,73.364,-297.729,-24.536,50601
-0.964,-0.625,0.711,73.364,-292.542,-15.503,50609
-1.018,-0.626,0.779,74.463,-299.927,-6.531,50619
-1.079,-0.669,0.876,76.355,-314.636,2.502,50627
-1.142,-0.773,0.975,77.271,-323.242,13.489,50636
-1.177,-0.87,1.07,76.233,-324.036,25.757,50645
-1.208,-0.946,1.134,75.989,-321.411,39.368,50653
-1.267,-1.0,1.188,76.782,-314.758,56.763,50662
-1.293,-1.074,1.234,78.064,-304.443,80.078,50671
-1.276,-1.123,1.283,74.524,-293.884,109.009,50680
-1.248,-1.146,1.339,65.552,-284.485,144.897,50689
-1.243,-1.162,1.355,55.176,-273.132,189.087,50697
-1.262,-1.169,1.385,46.936,-258.301,237.732,50706
-1.349,-1.156,1.396,45.776,-242.737,288.452,50715
-1.419,-1.106,1.42,53.589,-223.938,339.966,50724
-1.513,-1.057,1.495,72.815,-204.59,389.587,50732
-1.636,-1.064,1.589,101.685,-186.035,437.073,50741
-1.744,-1.106,1.712,132.69,-165.588,478.394,50750
-1.857,-1.181,1.874,156.86,-145.874,508.484,50759
-1.944,-1.212,2.013,165.833,-124.756,524.292,50768
-2.031,-1.187,2.097,155.945,-102.661,518.799,50776
-2.036,-1.093,2.099,127.441,-80.322,494.507,50785
-1.958,-0.937,2.063,84.839,-55.786,461.67,50794
-1.803,-0.836,1.969,33.936,-28.198,434.143,50803
-1.611,-0.845,1.903,-21.912,5.31,415.649,50812
-1.443,-0.908,1.829,-83.374,42.603,405.762,50820
-1.322,-0.988,1.72,-136.108,84.045,403.076,50829
-1.254,-1.095,1.661,-170.593,127.991,403.748,50838
-1.29,-1.155,1.592,-188.477,170.959,403.687,50847
-1.473,-1.214,1.574,-191.711,211.914,395.386,50855
-1.727,-1.218,1.557,-187.805,244.934,370.239,50864
-1.858,-0.792,1.223,-191.101,256.47,321.228,50873
-1.679,-0.416,1.107,-196.411,270.508,267.639,50882
-1.483,-0.211,1.044,-204.285,274.292,225.098,50891
-1.321,-0.133,1.081,-226.135,261.536,189.148,50899
-1.169,-0.058,1.161,-268.127,242.737,158.142,50908
-1.082,0.053,1.263,-325.439,212.524,130.676,50917
-0.961,0.075,1.378,-388.428,175.659,102.6,50926
-0.861,0.01,1.427,-454.529,142.822,74.097,50934
-0.806,-0.033,1.391,-510.742,119.995,50.415,50943
-0.813,-0.034,1.251,-542.175,106.14,28.503,50952
-0.824,0.005,1.09,-543.884,103.882,4.822,50961
-0.841,0.05,0.901,-523.743,105.286,-20.691,50969
-0.848,0.142,0.696,-494.08,100.647,-49.744,50978
-0.85,0.25,0.475,-461.304,82.275,-79.712,50987
-0.838,0.319,0.343,-427.002,55.115,-107.849,50996
-0.822,0.361,0.268,-394.165,26.306,-132.751,51004
-0.819,0.362,0.223,-367.126,-1.709,-154.785,51013
-0.859,0.326,0.194,-344.849,-30.273,-176.331,51022
-0.87,0.294,0.213,-325.562,-55.542,-199.036,51031
-0.89,0.217,0.206,-309.021,-74.646,-224.487,51040
-0.897,0.123,0.169,-297.974,-89.417,-248.84,51048
-0.898,0.039,0.057,-291.565,-109.131,-270.569,51057
-0.87,-0.084,-0.031,-286.377,-133.545,-285.4,51065
-0.826,-0.215,-0.048,-275.818,-159.607,-287.72,51074
-0.79,-0.318,-0.046,-254.7,-187.561,-282.471,51084
-0.744,-0.41,-0.008,-223.145,-208.13,-274.841,51092
-0.689,-0.513,0.033,-185.669,-220.581,-266.235,51101
-0.651,-0.596,0.048,-149.109,-230.286,-255.859,51110
-0.592,-0.64,0.064,-118.896,-240.723,-240.234,51119
-0.543,-0.671,0.105,-95.886,-252.136,-215.698,51127
-1.141,-0.755,1.174,228.516,-400.391,16.968,52618
-1.172,-0.855,1.281,225.159,-396.606,28.931,52626
-1.177,-0.966,1.366,208.557,-390.503,44.25,52635
-1.195,-1.042,1.43,183.838,-385.62,65.613,52644
-1.193,-1.08,1.43,156.86,-376.892,91.858,52653
-1.195,-1.109,1.42,133.606,-359.741,120.239,52662
-1.217,-1.112,1.375,115.784,-335.205,148.56,52670
-1.251,-1.073,1.309,100.83,-307.19,175.476,52679
-1.295,-1.012,1.262,86.182,-278.748,203.125,52688
-1.371,-0.952,1.211,70.984,-253.296,229.797,52697
-1.43,-0.914,1.155,53.223,-233.032,252.502,52706
-1.455,-0.879,1.098,31.067,-219.055,275.452,52714
-1.495,-0.848,1.039,7.568,-208.313,302.551,52723
-1.544,-0.819,1.02,-9.705,-193.909,332.825,52732
-1.623,-0.813,1.017,-18.86,-172.119,362.366,52741
-1.668,-0.806,1.02,-22.339,-145.081,386.475,52750
-1.692,-0.811,1.046,-19.287,-116.577,403.015,52758
-1.699,-0.872,1.082,-9.216,-97.717,413.574,52767
-1.687,-0.944,1.135,2.747,-92.896,419.495,52776
-1.666,-0.988,1.299,15.686,-90.759,425.964,52785
-1.631,-1.044,1.483,33.203,-77.82,434.875,52793
-1.627,-1.141,1.682,47.241,-54.749,436.279,52802
-1.683,-1.151,1.787,48.462,-34.18,424.316,52811
-1.63,-1.088,1.875,37.842,-13.0,406.921,52820
-1.581,-1.015,1.915,14.893,8.911,391.418,52828
-1.506,-0.984,1.939,-16.663,32.104,377.563,52837
-1.397,-1.0,1.952,-53.04,58.777,363.22,52846
-1.296,-1.088,1.878,-90.454,90.149,348.877,52854
-1.192,-1.202,1.823,-125.183,132.324,339.355,52863
-1.155,-1.346,1.75,-149.78,173.218,337.219,52872
-1.186,-1.442,1.726,-162.354,201.416,336.06,52881
-1.258,-1.358,1.609,-167.725,213.928,324.707,52889
-1.333,-1.231,1.518,-165.771,227.478,307.922,52898
-1.349,-1.054,1.469,-164.673,245.605,286.438,52907
-1.33,-0.894,1.413,-172.119,257.202,258.789,52916
-1.235,-0.743,1.376,-193.115,262.451,230.164,52925
-1.093,-0.656,1.326,-227.539,260.62,203.857,52933
-1.081,-0.598,1.28,-266.907,249.817,181.58,52942
-1.05,-0.501,1.227,-302.856,232.544,161.621,52951
-1.013,-0.416,1.186,-336.853,209.839,137.329,52960
-0.994,-0.327,1.152,-371.033,181.641,106.934,52968
-0.982,-0.267,1.131,-404.114,154.297,71.594,52977
-1.004,-0.195,1.039,-434.814,135.742,34.729,52986
-1.016,-0.156,0.977,-459.778,126.404,-3.967,52995
-1.014,-0.14,0.873,-475.281,118.469,-44.556,53004
-1.067,-0.138,0.679,-485.168,108.887,-83.679,53012
-1.108,-0.154,0.52,-491.76,93.872,-122.375,53021
-1.118,-0.105,0.297,-496.277,71.045,-161.804,53030
-1.052,-0.065,0.102,-493.774,35.034,-201.294,53039
-0.991,-0.133,-0.013,-478.088,-4.883,-233.826,53048
-0.944,-0.25,-0.097,-446.838,-47.424,-257.874,53056
-0.898,-0.324,-0.202,-398.01,-84.778,-278.503,53065
-0.862,-0.383,-0.275,-338.989,-109.924,-297.607,53074
-0.847,-0.437,-0.325,-281.799,-123.657,-312.378,53083
-0.83,-0.482,-0.387,-233.459,-133.057,-321.289,53092
-0.764,-0.473,-0.413,-198.608,-147.461,-324.768,53100
-0.742,-0.479,-0.383,-178.711,-172.668,-322.327,53109
-0.757,-0.482,-0.36,-174.561,-204.59,-314.331,53118
-0.737,-0.484,-0.3,-178.772,-234.253,-301.27,53127
-0.669,-0.503,-0.224,-183.533,-255.432,-283.386,53135
-0.615,-0.563,-0.122,-182.007,-271.606,-261.169,53144
-0.564,-0.647,-0.003,-166.992,-285.889,-237.366,53152
-0.536,-0.723,0.122,-144.287,-296.692,-213.867,53161
-0.611,-0.775,0.247,-118.774,-310.242,-188.599,53170
-0.663,-0.83,0.363,-89.233,-325.5,-163.33,53179
-0.773,-0.854,0.473,-59.937,-340.759,-138.733,53188
-0.869,-0.879,0.564,-30.09,-358.032,-116.089,53196
-0.937,-0.882,0.64,-2.075,-367.126,-99.426,53205
-1.002,-0.866,0.659,25.452,-366.394,-88.867,53214
-1.029,-0.851,0.682,53.711,-362.244,-81.848,53223
-1.032,-0.877,0.744,80.017,-357.971,-71.533,53232
-1.061,-0.935,0.834,99.731,-356.628,-54.81,53240
-1.057,-1.033,0.954,113.037,-358.765,-31.311,53249
-1.044,-1.099,1.03,116.333,-362.366,-1.709,53258
-1.064,-1.161,1.076,113.159,-365.906,32.898,53267
-1.099,-1.203,1.077,109.985,-366.394,70.862,53276
-1.155,-1.203,1.083,114.563,-363.464,110.352,53284
-1.23,-1.21,1.119,131.714,-355.835,151.123,53293
-1.314,-1.167,1.183,155.09,-347.778,190.369,53302
-1.436,-1.082,1.25,176.514,-344.421,223.633,53311
-1.556,-1.015,1.324,186.035,-338.379,251.221,53319
-1.619,-0.963,1.388,176.27,-327.759,274.292,53328
-1.737,-0.902,1.434,152.222,-316.406,296.021,53337
-1.807,-0.856,1.454,128.723,-299.744,316.04,53346
-1.808,-0.871,1.517,111.267,-275.085,332.764,53355
-1.811,-0.915,1.63,101.44,-245.178,347.351,53363
-1.768,-1.002,1.763,102.783,-210.266,361.511,53372
-1.792,-1.13,1.943,111.145,-175.964,372.681,53380
-1.872,-1.229,2.077,113.586,-148.926,380.432,53389
-1.902,-1.31,2.187,102.539,-118.286,384.766,53398
-1.8,-1.316,2.238,75.5,-83.801,381.775,53407
-1.716,-1.293,2.226,37.415,-55.054,373.779,53416
-1.615,-1.308,2.191,-5.676,-22.644,367.676,53424
-1.465,-1.273,2.058,-51.636,15.747,364.136,53433
-1.368,-1.247,1.886,-93.14,56.946,363.708,53442
-1.279,-1.242,1.695,-121.765,103.149,367.676,53451
-1.234,-1.249,1.533,-135.925,151.184,376.892,53460
-1.267,-1.278,1.428,-134.644,193.115,389.587,53468
-1.319,-1.269,1.396,-121.887,228.088,400.879,53477
-1.439,-1.209,1.377,-103.333,251.282,406.189,53486
-1.58,-1.069,1.345,-85.022,258.85,397.644,53495
-1.555,-0.839,1.334,-77.026,259.949,370.789,53504
-1.505,-0.596,1.326,-88.135,257.446,329.346,53512
-1.337,-0.394,1.228,-120.728,258.728,282.776,53521
-1.19,-0.297,1.159,-166.443,263.672,240.723,53529
-1.05,-0.297,1.1,-215.515,262.817,205.017,53538
-0.961,-0.321,1.064,-256.775,252.197,173.767,53547
-0.915,-0.326,1.005,-284.485,235.046,146.179,53556
-0.874,-0.265,0.963,-304.443,216.187,118.103,53565
-0.866,-0.218,0.888,-322.937,193.542,87.952,53574
-0.882,-0.15,0.808,-344.421,170.715,57.617,53582
-0.886,-0.064,0.711,-368.347,149.414,28.198,53591
-0.913,-0.008,0.593,-393.86,129.272,-2.014,53600
-0.908,0.04,0.512,-422.18,109.619,-32.959,53609
-0.902,0.064,0.475,-449.036,83.984,-67.017,53618
-0.875,0.078,0.412,-470.764,47.119,-103.088,53626
-0.859,0.029,0.374,-485.229,10.925,-138.0,53635
-0.846,0.025,0.314,-491.028,-23.071,-172.791,53644
-0.799,-0.006,0.286,-485.352,-56.519,-207.092,53653
-1.182,-0.86,0.677,100.83,-378.418,42.358,54196
-1.283,-0.871,0.75,116.211,-378.174,70.007,54205
-1.38,-0.897,0.808,127.197,-371.521,95.337,54214
-1.464,-0.934,0.889,129.822,-360.474,121.399,54222
-1.522,-0.96,0.957,125.549,-351.624,151.428,54231
-1.642,-0.954,1.021,122.375,-348.694,184.57,54240
-1.763,-0.939,1.061,126.709,-347.473,215.515,54249
-1.87,-0.923,1.122,136.658,-340.332,241.089,54258
-1.984,-0.927,1.19,147.4,-331.482,263.672,54266
-2.082,-0.955,1.265,157.471,-324.951,284.302,54275
-2.124,-0.992,1.328,163.208,-317.383,302.429,54284
-2.153,-1.046,1.411,164.185,-307.129,320.19,54293
-2.134,-1.123,1.49,161.194,-290.894,339.417,54302
-2.119,-1.212,1.608,153.687,-267.151,360.84,54310
-2.179,-1.326,1.814,145.325,-238.159,382.812,54319
-2.215,-1.397,2.007,135.376,-209.9,398.315,54327
-2.23,-1.391,2.156,121.948,-188.354,398.132,54336
-2.112,-1.374,2.241,99.06,-161.072,389.404,54345
-1.945,-1.342,2.246,56.824,-123.108,382.812,54354
-1.741,-1.357,2.114,-1.404,-77.087,384.583,54363
-1.569,-1.389,1.946,-69.946,-22.583,395.386,54372
-1.527,-1.443,1.698,-131.47,33.691,413.269,54380
-1.567,-1.496,1.437,-171.387,91.003,434.814,54389
-1.585,-1.553,1.252,-185.242,144.775,455.566,54398
-1.611,-1.591,1.144,-174.683,189.27,472.717,54407
-1.693,-1.573,1.119,-145.264,221.375,481.934,54416
-1.832,-1.392,1.019,-106.445,239.319,475.159,54424
-1.85,-1.077,0.936,-72.449,251.709,451.904,54433
-1.696,-0.834,0.886,-57.434,262.512,424.072,54442
-1.505,-0.687,0.888,-67.566,262.451,396.973,54451
-1.301,-0.631,0.94,-101.379,252.319,372.314,54459
-1.153,-0.606,0.978,-150.33,243.53,350.708,54468
-1.029,-0.618,1.013,-198.425,243.591,329.285,54477
-0.986,-0.63,1.01,-234.924,244.141,300.476,54485
-0.982,-0.518,0.883,-260.071,234.985,260.376,54494
-0.971,-0.386,0.76,-275.452,219.177,215.515,54503
-0.897,-0.282,0.64,-290.161,199.707,172.852,54512
-0.823,-0.219,0.568,-309.998,178.406,134.033,54521
-0.799,-0.178,0.519,-333.435,157.532,98.267,54529
-0.816,-0.157,0.452,-356.75,135.986,62.012,54538
-0.805,-0.126,0.388,-379.578,114.38,23.743,54547
-0.785,-0.097,0.344,-398.193,90.637,-15.381,54556
-0.75,-0.081,0.321,-412.903,63.538,-51.025,54565
-0.742,-0.062,0.296,-426.636,39.612,-82.825,54573
-0.742,-0.066,0.286,-440.125,17.944,-113.22,54582
-0.788,-0.055,0.24,-453.674,-8.85,-145.325,54591
-0.786,-0.07,0.19,-462.585,-37.659,-178.711,54599
-0.749,-0.084,0.155,-464.417,-69.092,-211.914,54608
-0.719,-0.123,0.134,-457.153,-101.074,-242.493,54617
-0.684,-0.19,0.159,-439.026,-129.7,-269.165,54626
-0.665,-0.232,0.133,-411.804,-153.748,-291.565,54635
-0.606,-0.255,0.094,-379.822,-172.607,-308.472,54644
-0.598,-0.294,0.082,-347.412,-188.538,-316.956,54652
-0.605,-0.362,0.094,-317.871,-201.172,-317.871,54661
-0.59,-0.368,0.081,-290.771,-218.079,-315.063,54670
-0.6,-0.401,0.117,-264.221,-237.793,-309.204,54679
-0.576,-0.459,0.17,-236.145,-254.639,-299.988,54687
-0.537,-0.504,0.203,-206.482,-270.508,-291.443,54696
-0.52,-0.533,0.189,-173.096,-286.621,-281.86,54705
-0.5,-0.601,0.187,-135.132,-297.18,-269.897,54714
-0.491,-0.68,0.211,-92.896,-301.147,-254.15,54722
-0.467,-0.802,0.247,-49.438,-297.852,-232.727,54731
-0.505,-0.936,0.302,-14.709,-289.307,-204.651,54740
-0.569,-1.036,0.383,7.568,-278.137,-170.288,54749
-0.624,-1.073,0.475,20.508,-271.118,-133.484,54758
-0.654,-1.095,0.587,33.508,-277.466,-96.436,54766
-0.7,-1.056,0.643,52.002,-301.025,-61.584,54775
-0.788,-1.033,0.694,76.843,-325.439,-28.625,54784
-0.876,-1.005,0.768,100.098,-335.51,3.967,54793
-0.948,-0.972,0.838,117.859,-337.402,32.776,54801
-1.007,-0.955,0.879,127.014,-336.121,59.265,54810
-1.046,-0.922,0.902,123.413,-329.285,86.731,54819
-1.053,-0.895,0.893,109.802,-318.481,116.882,54827
-1.033,-0.844,0.893,86.06,-302.917,149.475,54836
-1.066,-0.847,0.865,60.913,-285.645,186.646,54845
-1.091,-0.865,0.846,44.434,-266.663,223.694,54854
-1.172,-0.903,0.836,39.001,-248.962,257.935,54863
-1.283,-0.972,0.839,39.673,-230.103,291.87,54872
-1.396,-1.03,0.847,41.443,-209.534,323.792,54880
-1.54,-1.039,0.853,43.579,-197.144,350.281,54889
-1.721,-1.01,0.873,49.377,-190.43,371.033,54898
-1.878,-0.971,0.925,60.12,-183.228,382.751,54907
-2.026,-0.886,1.001,76.355,-179.138,380.92,54915
-2.073,-0.807,1.046,98.022,-182.312,365.356,54924
-2.024,-0.805,1.168,120.239,-186.096,345.276,54933
-1.922,-0.877,1.333,135.437,-186.829,327.942,54941
-1.751,-0.974,1.55,138.184,-183.289,318.665,54950
-1.549,-1.049,1.754,130.676,-176.331,318.726,54959
-1.473,-1.11,1.92,115.295,-161.377,325.439,54968
-1.398,-1.193,2.07,96.863,-131.775,333.557,54977
-1.416,-1.293,2.192,77.271,-91.614,336.304,54985
-1.442,-1.191,2.141,57.434,-55.481,323.608,54994
-1.405,-1.093,2.036,38.818,-22.034,299.805,55003
-1.341,-1.058,1.942,13.184,12.329,280.579,55012
-1.247,-1.046,1.857,-16.663,42.419,270.935,55021
-1.169,-1.039,1.762,-47.852,65.125,268.066,55029
-1.078,-1.075,1.694,-73.853,92.224,268.25,55038
-0.954,-1.149,1.645,-92.163,128.235,270.691,55047
-0.854,-1.185,1.596,-104.126,167.847,279.419,55056
-0.845,-1.196,1.545,-108.337,206.543,292.664,55064
-0.903,-1.228,1.503,-108.887,241.821,307.312,55073
-1.093,-1.248,1.476,-115.479,265.32,315.063,55082
-1.193,-1.061,1.384,-129.517,268.86,301.208,55091
-1.187,-0.815,1.224,-149.231,260.681,267.09,55099
-1.078,-0.665,1.125,-174.805,258.972,232.3,55108
-0.939,-0.62,1.078,-203.857,258.911,201.477,55117
-0.824,-0.641,1.042,-232.178,252.93,174.805,55126
-0.776,-0.688,1.018,-253.296,245.422,153.198,55135
-0.713,-0.67,0.938,-265.991,238.647,135.315,55143
-0.693,-0.623,0.865,-270.386,231.628,117.065,55152
-0.682,-0.578,0.823,-266.418,226.074,96.313,55161
-0.696,-0.524,0.729,-260.803,219.971,71.228,55170
-0.755,-0.462,0.667,-260.193,213.135,44.189,55179
-0.751,-0.381,0.526,-271.118,201.782,16.968,55187
-0.682,-0.285,0.452,-291.626,185.303,-11.475,55196
-0.657,-0.257,0.412,-314.88,156.86,-36.926,55204
-0.67,-0.22,0.372,-342.834,123.901,-60.547,55213
-0.648,-0.202,0.323,-371.46,88.989,-84.778,55222
-0.614,-0.195,0.282,-396.606,59.204,-106.689,55231
-0.949,-0.946,0.691,146.484,-359.863,100.586,55775
-1.083,-0.851,0.654,143.921,-362.793,131.409,55783
-1.203,-0.83,0.609,144.836,-355.408,156.494,55792
-1.271,-0.894,0.672,149.109,-344.543,180.725,55801
-1.385,-0.984,0.685,155.273,-339.355,208.191,55810
-1.488,-1.076,0.713,164.246,-338.806,238.647,55819
-1.598,-1.203,0.752,177.917,-335.632,269.226,55827
-1.73,-1.299,0.801,192.505,-332.458,297.18,55836
-1.898,-1.304,0.818,204.041,-328.918,318.787,55845
-2.084,-1.233,0.849,212.402,-322.083,330.078,55854
-2.248,-1.157,0.947,223.877,-313.599,331.665,55862
-2.352,-1.108,1.069,237.915,-308.35,324.768,55871
-2.367,-1.147,1.252,245.85,-303.406,310.12,55880
-2.265,-1.206,1.437,239.99,-294.861,291.626,55888
-2.098,-1.275,1.567,219.788,-276.184,273.865,55897
-1.902,-1.369,1.672,186.646,-244.141,260.498,55906
-1.687,-1.475,1.727,142.212,-202.271,254.822,55915
-1.519,-1.597,1.772,92.529,-158.936,258.484,55924
-1.402,-1.701,1.771,38.635,-117.615,271.057,55932
-1.277,-1.768,1.735,-14.587,-74.097,291.565,55941
-1.209,-1.889,1.683,-56.946,-31.067,316.589,55950
-1.157,-1.999,1.623,-85.938,11.414,344.177,55959
-1.105,-2.062,1.567,-103.638,56.885,373.84,55968
-1.118,-2.125,1.526,-113.647,103.271,404.541,55976
-1.227,-2.112,1.457,-116.76,146.545,429.321,55985
-1.313,-2.109,1.408,-113.525,183.411,441.04,55994
-1.39,-1.996,1.35,-110.229,211.06,443.604,56003
-1.303,-1.9,1.34,-114.624,232.056,443.176,56011
-1.235,-1.811,1.331,-126.038,247.009,445.435,56020
-1.169,-1.708,1.293,-151.245,258.789,449.707,56029
-1.046,-1.614,1.238,-183.533,274.475,450.806,56038
-0.995,-1.538,1.195,-212.28,289.856,444.214,56046
-1.001,-1.475,1.125,-232.056,299.683,427.429,56055
-1.029,-1.416,0.997,-246.46,302.002,402.405,56064
-1.008,-1.284,0.859,-259.644,294.678,367.676,56073
-0.984,-1.087,0.617,-270.63,276.001,325.867,56082
-0.933,-0.917,0.527,-276.245,263.367,287.292,56090
-0.896,-0.836,0.359,-281.494,248.657,253.113,56099
-0.831,-0.781,0.314,-289.612,219.604,216.064,56108
-0.734,-0.724,0.212,-301.147,184.326,180.176,56117
-0.592,-0.696,0.258,-316.284,152.71,152.893,56126
-0.596,-0.675,0.258,-335.815,123.413,131.592,56134
-0.57,-0.628,0.279,-357.361,90.759,109.985,56143
-0.562,-0.515,0.167,-386.841,63.965,83.496,56151
-0.507,-0.434,0.088,-416.748,45.654,61.951,56160
-0.463,-0.332,-0.006,-443.909,26.184,44.922,56169
-0.465,-0.265,-0.069,-464.233,-1.892,28.992,56178
-0.495,-0.205,-0.048,-479.065,-36.865,9.766,56187
-0.538,-0.166,-0.065,-491.76,-76.66,-15.564,56195
-0.528,-0.115,-0.096,-503.174,-118.225,-49.561,56204
-0.489,-0.104,-0.118,-506.409,-163.147,-86.975,56213
-0.45,-0.071,-0.149,-498.474,-207.092,-121.277,56222
-0.435,-0.052,-0.147,-477.905,-241.638,-150.391,56231
-0.457,-0.083,-0.09,-446.35,-261.597,-174.072,56240
-0.499,-0.135,-0.026,-408.936,-270.447,-196.777,56248
-0.505,-0.193,-0.007,-369.141,-268.616,-220.337,56257
-0.526,-0.279,-0.033,-325.867,-264.282,-242.92,56265
-0.524,-0.336,-0.085,-278.992,-262.634,-263.306,56274
-0.506,-0.413,-0.096,-231.934,-267.761,-277.832,56283
-0.523,-0.511,-0.064,-190.308,-279.663,-281.128,56292
-0.535,-0.575,-0.01,-160.156,-303.284,-274.902,56301
-0.564,-0.557,0.01,-142.944,-338.928,-263.245,56309
-0.586,-0.579,0.054,-134.766,-374.817,-242.249,56318
-0.618,-0.593,0.14,-131.226,-402.588,-212.036,56327
-0.615,-0.607,0.238,-124.634,-423.035,-177.673,56336
-0.57,-0.654,0.459,-112.488,-430.298,-143.982,56345
-0.482,-0.681,0.703,-88.623,-430.847,-115.417,56353
-0.593,-0.763,0.846,-39.551,-432.922,-96.069,56362
-0.702,-0.834,0.865,24.475,-429.077,-91.553,56371
-0.718,-0.863,0.907,80.566,-411.56,-97.412,56380
-0.752,-0.919,0.967,118.591,-388.672,-93.689,56389
-0.811,-0.971,1.041,139.587,-376.892,-72.937,56397
-0.888,-0.975,1.12,146.423,-383.301,-42.664,56406
-0.951,-1.004,1.177,143.25,-395.02,-7.629,56415
-0.979,-1.015,1.279,136.047,-399.17,30.884,56423
-1.046,-1.012,1.357,133.24,-399.536,69.641,56432
-1.132,-0.997,1.411,136.719,-391.357,104.309,56441
-1.229,-0.935,1.432,140.259,-372.07,134.46,56450
-1.273,-0.873,1.469,138.916,-342.651,163.452,56459
-1.312,-0.831,1.477,129.7,-309.875,193.054,56467
-1.366,-0.808,1.428,114.258,-280.212,220.276,56476
-1.329,-0.808,1.364,99.915,-254.578,245.422,56485
-1.37,-0.859,1.333,90.759,-233.521,271.667,56494
-1.467,-0.912,1.291,88.257,-212.83,301.147,56503
-1.52,-0.934,1.271,90.332,-191.895,327.271,56511
-1.579,-0.971,1.274,97.046,-175.049,345.337,56520
-1.619,-1.067,1.313,104.187,-160.889,354.37,56528
-1.697,-1.082,1.279,101.685,-154.48,351.746,56537
-1.721,-1.01,1.19,94.788,-155.823,340.515,56546
-1.672,-1.001,1.172,90.82,-151.306,332.581,56555
-1.634,-1.051,1.21,89.722,-141.113,329.712,56564
-1.571,-1.12,1.275,92.285,-127.625,325.623,56573
-1.46,-1.19,1.375,93.994,-107.727,320.923,56581
-1.297,-1.252,1.457,89.172,-81.055,319.702,56590
-1.153,-1.323,1.514,73.669,-48.279,324.646,56599
-1.059,-1.431,1.58,49.011,-9.766,337.036,56608
-1.058,-1.419,1.587,17.09,27.771,351.013,56617
-1.107,-1.392,1.548,-16.968,62.988,362.915,56625
-1.139,-1.368,1.478,-49.927,97.351,370.972,56634
-1.193,-1.307,1.382,-77.454,125.366,372.253,56643
-1.226,-1.269,1.259,-95.032,149.353,369.263,56651
-1.217,-1.229,1.158,-103.821,172.546,362.244,56660
-1.173,-1.18,1.094,-104.126,194.641,353.21,56669
-1.087,-1.162,1.09,-98.999,213.623,344.116,56678
-1.0,-1.108,1.094,-98.572,227.661,336.914,56686
-0.898,-1.035,1.125,-106.689,235.291,332.336,56695
-0.82,-0.998,1.203,-121.033,235.657,327.698,56704
-0.777,-0.919,1.304,-140.381,230.469,314.453,56713
-0.756,-0.893,1.323,-165.1,227.478,290.283,56722
-0.716,-0.845,1.259,-191.895,234.07,259.705,56730
-0.685,-0.797,1.196,-211.548,240.051,227.356,56739
-0.665,-0.728,1.08,-224.365,235.474,194.641,56748
-0.639,-0.649,0.965,-237.366,228.149,164.734,56757
-0.586,-0.584,0.866,-250.061,218.14,139.954,56766
-0.541,-0.516,0.783,-263.611,200.928,121.582,56774
-0.515,-0.457,0.739,-282.654,180.298,106.14,56783
-0.541,-0.408,0.715,-304.81,157.715,89.417,56792
-0.596,-0.372,0.677,-334.839,138.611,68.909,56801
-0.628,-0.312,0.605,-374.329,119.324,40.833,56809
-0.743,-1.001,1.042,159.485,-305.115,-2.686,57765
-0.843,-0.98,1.099,156.189,-315.125,35.278,57774
-0.942,-0.94,1.147,143.311,-322.571,73.975,57783
-1.036,-0.914,1.167,130.859,-324.585,108.459,57792
-1.104,-0.859,1.157,123.596,-322.144,136.78,57800
-1.149,-0.848,1.131,124.207,-314.27,162.415,57809
-1.195,-0.862,1.15,129.333,-301.392,187.378,57818
-1.265,-0.892,1.153,133.911,-288.818,212.402,57827
-1.318,-0.919,1.155,135.132,-277.71,236.45,57835
-1.365,-0.937,1.156,132.568,-269.653,260.193,57844
-1.405,-0.948,1.183,130.188,-260.071,286.743,57853
-1.461,-0.964,1.225,130.676,-247.131,313.904,57862
-1.498,-0.972,1.277,133.545,-231.75,335.571,57870
-1.549,-0.962,1.321,136.353,-217.529,349.304,57879
-1.596,-0.952,1.387,140.747,-202.881,355.408,57888
-1.623,-0.974,1.483,149.475,-187.744,354.675,57897
-1.659,-0.99,1.581,158.386,-174.683,346.741,57906
-1.656,-0.984,1.665,161.865,-163.513,332.336,57914
-1.646,-1.015,1.772,159.729,-152.588,314.209,57923
-1.6,-1.034,1.866,147.644,-136.78,296.082,57932
-1.507,-1.004,1.904,123.291,-119.019,277.954,57941
-1.35,-0.98,1.881,86.731,-98.694,264.099,57949
